NO;시군구;번지;본번;부번;단지명;전용면적(㎡);계약년월;계약일;거래금액(만원);동;층;매수자;매도자;건축년도;도로명;해제사유발생일;거래유형;중개사소재지;등기일자;주택유형
43030;서울특별시 동대문구 용두동;790;0790;0000;롯데캐슬피렌체;30.4000;202502;22;39,300;102;9;개인;개인;2009;정릉천동로 58;-;중개거래;서울 동대문구;25.03.18;아파트
43031;서울특별시 성동구 금호동1가;633;0633;0000;벽산;84.8200;202502;22;125,400;-;11;개인;개인;2001;금호로 100;20250306;중개거래;서울 성동구;-;아파트
43032;서울특별시 중구 황학동;2545;2545;0000;롯데캐슬;59.9400;202502;22;83,000;104;21;개인;개인;2008;청계천로 400;-;중개거래;서울 중구;25.04.03;아파트
43033;서울특별시 중구 황학동;2545;2545;0000;롯데캐슬;59.9100;202502;22;85,000;105;12;개인;개인;2008;청계천로 400;-;중개거래;서울 중구;25.04.30;아파트
43034;서울특별시 중랑구 면목동;1510;1510;0000;두산2;84.7700;202502;22;73,000;202;4;개인;개인;1995;면목로37길 58;-;중개거래;서울 중랑구;25.04.29;아파트
43035;서울특별시 성동구 옥수동;12;0012;0000;동인샤인빌;82.9000;202502;22;106,000;101;9;개인;개인;2003;독서당로 242;-;중개거래;서울 성동구;25.04.29;아파트
43036;서울특별시 중구 신당동;842;0842;0000;약수하이츠;84.8800;202502;22;124,000;113;9;개인;개인;1999;동호로10길 30;-;중개거래;서울 중구;25.04.21;아파트
43037;서울특별시 중구 신당동;851;0851;0000;래미안하이베르;59.9500;202502;22;105,300;109;2;개인;개인;2011;퇴계로90길 74;-;중개거래;서울 성동구, 서울 중구;25.04.21;아파트
43038;서울특별시 성동구 금호동1가;1823;1823;0000;이편한세상금호파크힐스;84.9570;202502;22;187,000;101;10;개인;개인;2019;금호로 140;-;중개거래;서울 성동구;25.04.30;아파트
43039;서울특별시 성동구 금호동1가;1823;1823;0000;이편한세상금호파크힐스;84.9320;202502;22;185,000;113;13;개인;개인;2019;금호로 140;-;중개거래;서울 동대문구, 서울 성동구;25.06.04;아파트
43040;서울특별시 동대문구 회기동;65;0065;0000;신현대;84.9600;202502;22;75,000;-;14;개인;개인;1989;이문로1길 21;-;중개거래;서울 동대문구;-;아파트
43041;서울특별시 동대문구 용두동;779;0779;0000;신동아;58.5900;202502;22;65,200;3;2;개인;개인;1994;무학로26길 30;-;중개거래;서울 동대문구;25.04.28;아파트
43042;서울특별시 용산구 이촌동;301-160;0301;0160;현대맨숀;83.3000;202502;22;212,960;다;6;개인;개인;1975;이촌로 303;-;중개거래;서울 용산구;25.06.05;아파트
43043;서울특별시 용산구 이촌동;301-160;0301;0160;현대맨숀;146.3800;202502;22;277,998;23;9;개인;개인;1974;이촌로 303;-;중개거래;서울 용산구;25.05.22;아파트
43044;서울특별시 용산구 이촌동;415;0415;0000;한강(대우);60.0000;202502;22;181,000;102;7;개인;개인;2000;이촌로 181;-;중개거래;서울 용산구;25.04.21;아파트
43045;서울특별시 용산구 이촌동;415;0415;0000;한강(대우);60.0000;202502;22;180,000;101;12;개인;개인;2000;이촌로 181;-;중개거래;서울 용산구;25.05.30;아파트
43046;서울특별시 동대문구 휘경동;57;0057;0000;주공1;84.8400;202502;22;80,000;112;9;개인;개인;2001;한천로 248;-;중개거래;서울 동대문구;25.04.16;아파트
43047;서울특별시 동대문구 휘경동;372;0372;0000;휘경SK뷰;59.3900;202502;22;100,000;102;8;개인;개인;2019;휘경로 60;-;중개거래;서울 동대문구;25.04.28;아파트
43048;서울특별시 동대문구 전농동;155;0155;0000;전농동삼성래미안;59.9300;202502;22;73,000;104;11;개인;개인;2000;전농로 192;-;중개거래;서울 동대문구;25.06.05;아파트
43049;서울특별시 중랑구 상봉동;89-10;0089;0010;레그노시티;37.5830;202502;22;36,000;-;6;개인;개인;2020;봉우재로33길 85;-;중개거래;서울 중랑구;25.08.05;아파트
43050;서울특별시 광진구 중곡동;699;0699;0000;욱현하이브Ⅲ;15.6900;202502;22;14,200;-;5;개인;개인;2012;용마산로1길 7;-;중개거래;서울 광진구;25.03.14;아파트
43051;서울특별시 중랑구 상봉동;115-61;0115;0061;주함해븐타워;14.5500;202502;22;12,500;-;6;개인;개인;2015;면목로 491;-;중개거래;서울 중랑구;25.04.08;아파트
43052;서울특별시 종로구 창신동;578-5;0578;0005;동대문맨션;74.3800;202502;22;34,000;-;8;개인;개인;1973;창신길 20;-;중개거래;서울 종로구;-;아파트
43053;서울특별시 종로구 창신동;703;0703;0000;창신쌍용2;64.6600;202502;22;61,000;202;13;개인;개인;1993;낙산길 198;-;중개거래;서울 종로구;25.05.16;아파트
43054;서울특별시 용산구 이태원동;669;0669;0000;용산동아파트;44.7600;202502;22;58,500;나;2;개인;개인;1969;녹사평대로 250-1;-;중개거래;서울 용산구;25.05.22;아파트
43055;서울특별시 성동구 응봉동;15;0015;0000;대림강변타운;59.7600;202502;22;120,000;110;15;개인;개인;2001;고산자로 160;-;중개거래;서울 성동구;25.06.05;아파트
43056;서울특별시 성동구 응봉동;15;0015;0000;대림강변타운;59.7600;202502;22;120,000;104;14;개인;개인;2001;고산자로 160;-;중개거래;서울 성동구;25.07.22;아파트
43057;서울특별시 중구 신당동;852;0852;0000;청구e편한세상;84.9500;202502;22;150,000;109;5;개인;개인;2011;청구로 64;-;중개거래;서울 중구;25.06.30;아파트
43058;서울특별시 동작구 사당동;105;0105;0000;극동(105);59.2500;202502;22;104,800;-;7;개인;개인;1993;동작대로29길 119;-;중개거래;서울 동작구;-;아파트
43059;서울특별시 영등포구 당산동5가;42;0042;0000;당산삼성래미안4차;115.7800;202502;22;179,500;416;13;개인;개인;2003;당산로 214;-;중개거래;서울 영등포구;25.05.15;아파트
43060;서울특별시 영등포구 당산동4가;30-1;0030;0001;당산현대5차;114.8400;202502;22;141,000;512;7;개인;개인;2000;당산로42길 16;-;중개거래;서울 영등포구;25.05.12;아파트
43061;서울특별시 영등포구 당산동4가;30-1;0030;0001;당산현대5차;59.7500;202502;22;108,000;509;2;개인;개인;2000;당산로42길 16;-;중개거래;서울 영등포구;25.05.12;아파트
43062;서울특별시 영등포구 양평동5가;76;0076;0000;양평한신;59.9400;202502;22;89,000;108;7;개인;개인;1996;양평로24길 9;-;중개거래;서울 강서구;25.05.30;아파트
43063;서울특별시 영등포구 당산동4가;30-1;0030;0001;당산현대5차;114.8400;202502;22;141,500;503;23;개인;개인;2000;당산로42길 16;-;중개거래;서울 영등포구;25.04.29;아파트
43064;서울특별시 영등포구 양평동6가;99;0099;0000;한솔;59.2800;202502;22;67,000;101;13;개인;개인;1999;양평로30길 51;-;중개거래;서울 영등포구;25.04.17;아파트
43065;서울특별시 동작구 본동;492;0492;0000;삼성래미안;59.9014;202502;22;108,000;105;10;개인;개인;2004;매봉로 123;-;중개거래;서울 동작구;25.05.12;아파트
43066;서울특별시 영등포구 신길동;67-1;0067;0001;경남;84.9600;202502;22;91,000;102;2;개인;개인;1999;영등포로 351;-;중개거래;서울 강서구, 서울 영등포구;25.04.15;아파트
43067;서울특별시 영등포구 신길동;897-1;0897;0001;삼환;59.5300;202502;22;83,500;103;9;개인;개인;1997;여의대방로43나길 25;-;중개거래;서울 영등포구;25.05.23;아파트
43068;서울특별시 영등포구 신길동;897-1;0897;0001;삼환;84.8300;202502;22;98,000;111;15;개인;개인;1997;여의대방로43라길 9;-;중개거래;서울 영등포구;25.06.27;아파트
43069;서울특별시 영등포구 신길동;365;0365;0000;우성1;64.4000;202502;22;80,000;106;12;개인;개인;1986;도신로 68;-;중개거래;서울 영등포구;25.05.29;아파트
43070;서울특별시 영등포구 신길동;4518;4518;0000;우성2;64.4000;202502;22;95,000;-;8;개인;개인;1986;대방천로 180;-;중개거래;서울 영등포구;-;아파트
43071;서울특별시 영등포구 신길동;4518;4518;0000;우성2;64.4000;202502;22;96,900;2;13;개인;개인;1986;대방천로 180;-;중개거래;서울 영등포구;25.05.13;아파트
43072;서울특별시 영등포구 신길동;4518;4518;0000;우성2;53.2400;202502;22;89,000;4;3;개인;개인;1986;대방천로 180;-;중개거래;서울 동작구, 서울 영등포구;25.05.16;아파트
43073;서울특별시 영등포구 신길동;4501;4501;0000;우창;66.8200;202502;22;95,000;1;12;개인;개인;1983;여의대방로5길 6;-;중개거래;서울 동작구, 서울 송파구, 서울 영등포구;25.03.20;아파트
43074;서울특별시 영등포구 신길동;4497;4497;0000;보라매두산위브;84.9500;202502;22;92,500;101;6;개인;개인;2005;여의대방로9길 5;-;중개거래;서울 동작구, 서울 영등포구;25.05.20;아파트
43075;서울특별시 영등포구 신길동;4938;4938;0000;신길자이;84.9400;202502;22;102,500;102;8;개인;개인;2011;가마산로79길 19;-;중개거래;서울 영등포구;25.04.30;아파트
43076;서울특별시 영등포구 신길동;4958;4958;0000;보라매에스케이뷰;84.9800;202502;22;157,800;-;14;개인;개인;2020;여의대방로35가길 19;20250303;중개거래;서울 영등포구;-;아파트
43077;서울특별시 영등포구 신길동;4958;4958;0000;보라매에스케이뷰;59.9800;202502;22;132,000;113;16;개인;개인;2020;여의대방로35가길 19;-;중개거래;서울 영등포구;25.06.05;아파트
43078;서울특별시 영등포구 신길동;4958;4958;0000;보라매에스케이뷰;59.9800;202502;22;129,000;106;11;개인;개인;2020;여의대방로35가길 19;-;중개거래;서울 영등포구;25.05.13;아파트
43079;서울특별시 영등포구 신길동;4964;4964;0000;신길센트럴자이아파트;59.9800;202502;22;128,700;101;15;개인;개인;2021;신길로29길 17;-;중개거래;서울 영등포구;25.05.30;아파트
43080;서울특별시 영등포구 신길동;4964;4964;0000;신길센트럴자이아파트;84.9800;202502;22;154,000;104;19;개인;개인;2021;신길로29길 17;-;중개거래;서울 영등포구;25.06.04;아파트
43081;서울특별시 영등포구 신길동;4964;4964;0000;신길센트럴자이아파트;84.9800;202502;22;154,000;-;19;개인;개인;2021;신길로29길 17;20250407;중개거래;서울 영등포구;-;아파트
43082;서울특별시 금천구 독산동;1088;1088;0000;독산주공14단지;44.9400;202502;22;37,000;1405;13;개인;개인;1990;한내로 69-54;-;중개거래;경기 광명시;25.05.15;아파트
43083;서울특별시 영등포구 당산동4가;94-1;0094;0001;당산삼성2차;59.7600;202502;22;98,000;201;8;개인;개인;1997;당산로36길 12;-;중개거래;서울 영등포구;25.05.30;아파트
43084;서울특별시 영등포구 당산동4가;94-1;0094;0001;당산삼성2차;84.9300;202502;22;109,500;204;10;개인;개인;1997;당산로36길 12;-;중개거래;서울 영등포구;25.05.30;아파트
43085;서울특별시 영등포구 당산동3가;559;0559;0000;쌍용예가클래식;106.5600;202502;22;119,000;101;12;개인;개인;2010;당산로31길 32;-;중개거래;서울 영등포구;25.05.22;아파트
43086;서울특별시 영등포구 당산동3가;563;0563;0000;당산어울림2차;84.8711;202502;22;108,500;101;9;개인;개인;2009;양산로17길 22;-;중개거래;서울 영등포구;25.05.23;아파트
43087;서울특별시 구로구 고척동;326;0326;0000;청구;59.9400;202502;22;56,000;104;10;개인;개인;1999;중앙로6길 5-15;-;중개거래;서울 구로구;25.07.10;아파트
43088;서울특별시 구로구 고척동;326;0326;0000;청구;59.9400;202502;22;55,800;104;11;개인;개인;1999;중앙로6길 5-15;-;중개거래;서울 구로구;25.06.20;아파트
43089;서울특별시 영등포구 당산동1가;9-1;0009;0001;코오롱;68.8800;202502;22;68,300;-;9;개인;개인;1996;영등포로28길 5;-;중개거래;서울 영등포구;25.05.12;아파트
43090;서울특별시 영등포구 여의도동;50;0050;0000;시범;79.2400;202502;22;227,000;6;3;개인;개인;1971;63로 45;-;중개거래;서울 영등포구;25.04.30;아파트
43091;서울특별시 영등포구 여의도동;525;0525;0000;브라이튼여의도;132.5963;202502;22;516,400;-;17;개인;법인;2023;국제금융로 39;-;직거래;-;-;아파트
43092;서울특별시 영등포구 여의도동;525;0525;0000;브라이튼여의도;113.9657;202502;22;490,500;-;38;개인;법인;2023;국제금융로 39;-;직거래;-;-;아파트
43093;서울특별시 영등포구 영등포동8가;91;0091;0000;당산푸르지오;59.7000;202502;22;104,500;105;1;개인;개인;2004;영중로 154;-;중개거래;서울 영등포구;25.05.12;아파트
43094;서울특별시 강서구 내발산동;657;0657;0000;우장산힐스테이트;84.9800;202502;22;132,000;117;9;개인;개인;2005;강서로 348;-;중개거래;서울 강서구;25.05.19;아파트
43095;서울특별시 동작구 상도동;527;0527;0000;이수브라운스톤상도(527-0);84.8400;202502;22;132,500;108;18;개인;개인;2007;상도로31길 19;-;중개거래;서울 동작구;25.05.16;아파트
43096;서울특별시 동작구 상도동;527;0527;0000;이수브라운스톤상도(527-0);59.9100;202502;22;115,500;107;11;개인;개인;2007;상도로31길 19;-;중개거래;서울 동작구;25.05.15;아파트
43097;서울특별시 동작구 상도동;531;0531;0000;힐스테이트 상도 센트럴파크;84.6099;202502;22;145,000;-;9;개인;개인;2012;상도로 346-1;-;중개거래;서울 동작구;-;아파트
43098;서울특별시 동작구 상도동;531;0531;0000;힐스테이트 상도 센트럴파크;59.7754;202502;22;126,500;121;3;개인;개인;2012;상도로 346-1;-;중개거래;서울 동작구;25.05.08;아파트
43099;서울특별시 동작구 상도동;533;0533;0000;힐스테이트 상도 프레스티지;84.9220;202502;22;143,500;210;9;개인;개인;2013;상도로 346-2;-;중개거래;서울 동작구;25.05.09;아파트
43100;서울특별시 동작구 상도동;415;0415;0000;중앙하이츠빌;59.9388;202502;22;95,000;106;13;개인;개인;2003;상도로 320;-;중개거래;서울 동작구;25.05.13;아파트
43101;서울특별시 동작구 상도동;420;0420;0000;대우유로카운티;149.0490;202502;22;130,000;-;4;개인;개인;2003;양녕로 287;-;중개거래;서울 동작구;25.03.28;아파트
43102;서울특별시 구로구 신도림동;642;0642;0000;대림2;134.9900;202502;22;140,000;404;9;개인;개인;2001;신도림로 16;-;중개거래;서울 구로구;25.06.20;아파트
43103;서울특별시 강서구 방화동;903;0903;0000;신세계아파트;61.1700;202502;22;52,000;-;4;개인;개인;2018;양천로10길 37;-;중개거래;서울 강서구;25.05.19;아파트
43104;서울특별시 강서구 방화동;839;0839;0000;방화그린;33.6000;202502;22;34,400;213;3;개인;개인;1993;방화대로48길 40;-;중개거래;서울 강서구;25.05.09;아파트
43105;서울특별시 강서구 내발산동;753;0753;0000;마곡수명산파크4단지;59.8400;202502;22;88,000;410;4;개인;개인;2008;수명로1길 16;-;중개거래;서울 강서구;25.04.09;아파트
43106;서울특별시 구로구 개봉동;472;0472;0000;두산;59.6900;202502;22;49,700;101;24;개인;개인;1997;남부순환로95길 88;-;중개거래;서울 구로구;25.05.26;아파트
43107;서울특별시 구로구 개봉동;480;0480;0000;현대홈타운;59.4900;202502;22;64,000;205;14;개인;개인;2001;개봉로20길 158;-;중개거래;서울 구로구;25.06.27;아파트
43108;서울특별시 영등포구 영등포동;647;0647;0000;영등포푸르지오;59.9120;202502;22;96,000;102;2;개인;개인;2002;도신로29길 28;-;중개거래;서울 영등포구;25.04.25;아파트
43109;서울특별시 금천구 시흥동;5-13;0005;0013;삼익;59.9000;202502;22;44,000;108;6;개인;개인;1999;독산로50길 89;-;중개거래;서울 금천구;25.06.02;아파트
43110;서울특별시 금천구 시흥동;109-1;0109;0001;무지개;53.7500;202502;22;44,900;2;7;개인;개인;1980;시흥대로73길 11;-;중개거래;서울 금천구;25.04.14;아파트
